purchase_date,selling_date,purchase_price,selling_price
2022-07-12,2022-07-14,100,98.39287267666077
2022-07-12,2022-07-14,100,96.33474085407218
2022-07-12,2022-07-14,100,96.64821792691292
2022-07-13,2022-07-14,100,96.94173070239796
2022-07-13,2022-07-14,100,98.52716180619076
2022-07-12,2022-07-14,100,97.85523965683835
2022-07-13,2022-07-14,100,98.43033349253642
2022-07-12,2022-07-14,100,97.3790058963806
2022-07-12,2022-07-14,100,97.79506879385363
2022-07-11,2022-07-14,100,98.09209138361655
2022-07-05,2022-07-14,100,95.56705670567057
2022-07-11,2022-07-14,100,95.99591653822117
2022-07-13,2022-07-14,100,97.84654177080799
2022-07-12,2022-07-14,100,98.05987695725238
2022-07-13,2022-07-14,100,95.31809176891615
2022-07-13,2022-07-14,100,97.91165954542757
2022-07-05,2022-07-14,100,94.69985486097104
2022-07-12,2022-07-14,100,98.83486644109296
2022-07-13,2022-07-14,100,97.83333467319139
2022-06-30,2022-07-14,100,98.73887193683349
2022-07-12,2022-07-14,100,97.18231765713998
2022-07-13,2022-07-14,100,102.22299409517194
2022-07-12,2022-07-14,100,98.6701265001622
2022-07-13,2022-07-14,100,97.54908120136723
2022-07-13,2022-07-14,100,93.53369763205829
2022-07-11,2022-07-14,100,103.44162405462507
2022-07-11,2022-07-14,100,102.48371506619036
2022-07-07,2022-07-14,100,103.1908317085929
2022-07-11,2022-07-14,100,102.14424951267056
2022-07-05,2022-07-14,100,97.98520776171236
2022-07-13,2022-07-14,100,98.49137931034483
2022-07-05,2022-07-14,100,98.82939660891434
2022-07-13,2022-07-14,100,98.44964768481547
2022-07-08,2022-07-14,100,93.77914396577083
2022-07-13,2022-07-14,100,97.36391102316297
2022-07-12,2022-07-14,100,98.50719384299337
2022-07-13,2022-07-14,100,98.51010583902159
2022-07-01,2022-07-14,100,98.94305720702867
2022-06-23,2022-07-14,100,97.62844047157549
2022-07-12,2022-07-14,100,97.05192629815744
2022-07-13,2022-07-14,100,97.6753521379162
2022-07-11,2022-07-14,100,98.05204754387593
2022-07-13,2022-07-14,100,98.13496659026927
2022-07-12,2022-07-14,100,98.99327257979866
2022-07-11,2022-07-15,100,104.41683878205808
2022-07-14,2022-07-15,100,103.59896136732645
2022-07-11,2022-07-15,100,102.4769151903706
2022-07-11,2022-07-15,100,102.78622703491908
2022-07-12,2022-07-15,100,103.05439728568484
2022-07-14,2022-07-15,100,105.0420168067227
2022-07-14,2022-07-15,100,105.39609644087255
2022-07-12,2022-07-15,100,103.96447537081121
2022-07-07,2022-07-15,100,102.14101263487967
2022-07-14,2022-07-15,100,104.44165334551268
2022-07-14,2022-07-15,100,103.96485447556287
2022-07-11,2022-07-15,100,103.66173351619801
2022-07-14,2022-07-15,100,102.2706935365402
2022-07-14,2022-07-15,100,102.27798627180276
2022-07-14,2022-07-15,100,102.31866162119101
2022-07-14,2022-07-15,100,103.54886826814673
2022-07-14,2022-07-15,100,104.47924604138232
2022-07-14,2022-07-15,100,103.23165466324875
2022-07-14,2022-07-15,100,104.39611359139751
2022-07-14,2022-07-15,100,103.42835307923278
2022-07-14,2022-07-15,100,102.16978981639579
2022-07-14,2022-07-15,100,102.3494572783953
2022-07-11,2022-07-15,100,102.16450216450217
2022-07-14,2022-07-15,100,102.54581604426004
2022-07-13,2022-07-15,100,102.91325788888572
2022-07-12,2022-07-15,100,102.2116281479946
2022-07-14,2022-07-15,100,103.7146614069691
2022-07-12,2022-07-15,100,102.1276595744681
2022-07-14,2022-07-15,100,104.65556057511733
2022-07-14,2022-07-15,100,105.87471600129828
2022-07-14,2022-07-15,100,103.05435234245583
2022-07-14,2022-07-15,100,103.0388413429888
2022-07-13,2022-07-15,100,103.03878372411428
2022-07-14,2022-07-15,100,103.19338422391857
2022-07-14,2022-07-15,100,104.83564601911463
2022-07-12,2022-07-15,100,102.49262506657925
2022-07-14,2022-07-15,100,104.09934570703699
2022-07-14,2022-07-15,100,103.40006903693475
2022-07-14,2022-07-15,100,103.92992910716119
2022-07-14,2022-07-15,100,102.1269316640189
2022-07-13,2022-07-18,100,97.91261085874973
2022-07-13,2022-07-18,100,97.97035307121146
2022-07-15,2022-07-18,100,98.66366379838911
2022-07-15,2022-07-18,100,104.70588235294119
2022-07-15,2022-07-18,100,105.119825708061
2022-07-14,2022-07-18,100,103.87595509913913
2022-07-15,2022-07-18,100,98.95125573919992
2022-07-15,2022-07-18,100,103.1798013944644
2022-07-05,2022-07-18,100,98.95752961226376
2022-07-08,2022-07-18,100,98.43016665180204
2022-07-13,2022-07-18,100,98.82977408590328
2022-07-13,2022-07-18,100,98.73324424483722
2022-07-14,2022-07-18,100,98.12749658925337
2022-07-14,2022-07-18,100,102.42915410659612
2022-07-15,2022-07-18,100,102.31286002716027
2022-07-15,2022-07-18,100,103.0960958962708
2022-07-12,2022-07-18,100,105.18007274161832
2022-07-14,2022-07-18,100,104.81715765674092
2022-07-14,2022-07-18,100,102.677248993881
2022-07-14,2022-07-18,100,103.11353124891691
2022-07-14,2022-07-18,100,103.86323310794612
2022-07-14,2022-07-18,100,104.23985910976612
2022-07-12,2022-07-18,100,98.72142594770683
2022-07-15,2022-07-18,100,97.93943322837562
2022-07-14,2022-07-18,100,98.49155918781321
2022-07-15,2022-07-18,100,96.86912539515279
2022-07-15,2022-07-18,100,98.34547452196955
2022-07-15,2022-07-18,100,98.49259139087172
2022-07-15,2022-07-18,100,97.89929381881876
2022-07-12,2022-07-18,100,98.94721517029272
2022-07-15,2022-07-18,100,105.24218270999388
2022-07-15,2022-07-18,100,98.5921291573094
2022-07-15,2022-07-18,100,98.27813130925912
2022-07-15,2022-07-18,100,98.63887064800856
2022-07-14,2022-07-18,100,103.21068336555435
2022-07-15,2022-07-18,100,98.91181519095981
2022-07-15,2022-07-18,100,98.6145885494909
2022-07-08,2022-07-18,100,97.74138503104707
2022-07-05,2022-07-18,100,98.0336742306783
2022-07-14,2022-07-18,100,98.83077895402116
2022-07-14,2022-07-18,100,98.9961166652896
2022-07-05,2022-07-18,100,98.8563479054622
2022-07-18,2022-07-19,100,104.3843661401377
2022-07-18,2022-07-19,100,104.28532435629153
2022-07-14,2022-07-19,100,102.31186671472625
2022-07-12,2022-07-19,100,103.1723990600299
2022-07-12,2022-07-19,100,103.91050887593426
2022-07-18,2022-07-19,100,103.06961037228801
2022-07-15,2022-07-19,100,107.93087121212122
2022-07-15,2022-07-19,100,103.27233286409896
2022-07-18,2022-07-19,100,102.69662921348315
2022-07-18,2022-07-19,100,107.35751295336786
2022-07-18,2022-07-19,100,105.5216558641354
2022-07-15,2022-07-19,100,104.1039189784236
2022-07-15,2022-07-19,100,106.16595605116433
2022-07-18,2022-07-19,100,104.63806696017201
2022-07-15,2022-07-19,100,104.82958637029841
2022-07-18,2022-07-19,100,102.73764258555131
2022-07-18,2022-07-19,100,102.61088225514463
2022-07-14,2022-07-19,100,102.97069410476722
2022-07-14,2022-07-19,100,103.19479951767346
2022-07-18,2022-07-19,100,104.10929120162342
2022-07-18,2022-07-19,100,103.57294336769507
2022-07-18,2022-07-19,100,104.74201196793496
2022-07-15,2022-07-19,100,104.53184672462052
2022-07-18,2022-07-19,100,103.38080090218524
2022-07-18,2022-07-19,100,103.60408273289572
2022-07-18,2022-07-19,100,103.90277788151987
2022-07-18,2022-07-19,100,104.69528655283966
2022-07-18,2022-07-19,100,104.00828645964137
2022-07-15,2022-07-19,100,103.2624189504046
2022-07-14,2022-07-19,100,103.319990581587
2022-07-15,2022-07-19,100,104.36595476959019
2022-07-18,2022-07-19,100,103.21603469724474
2022-07-15,2022-07-19,100,103.36479295771564
2022-07-15,2022-07-19,100,103.71993405571448
2022-07-14,2022-07-19,100,102.84390619939352
2022-07-15,2022-07-19,100,103.3145111308059
2022-07-18,2022-07-19,100,104.16377143415616
2022-07-15,2022-07-19,100,104.87680477087258
2022-07-18,2022-07-19,100,103.43135121963955
2022-07-18,2022-07-19,100,102.71975365434626
2022-07-18,2022-07-19,100,103.58392928225331
2022-07-14,2022-07-19,100,106.10261637784572
2022-07-15,2022-07-19,100,103.14844162704699
2022-07-12,2022-07-19,100,103.13703305792981
2022-07-15,2022-07-19,100,102.3966165413534
2022-07-13,2022-07-19,100,105.26919953492153
2022-07-18,2022-07-19,100,103.69631443543157
2022-07-01,2022-07-19,100,102.83264260657212
2022-07-18,2022-07-19,100,103.48255503853156
2022-07-18,2022-07-19,100,102.5342266239441
2022-07-18,2022-07-19,100,105.46491189263321
2022-07-18,2022-07-19,100,103.99425306037537
2022-07-18,2022-07-19,100,103.72591796166877
2022-07-15,2022-07-19,100,105.88090247811613
2022-07-12,2022-07-19,100,103.27262075943973
2022-07-14,2022-07-19,100,104.2317024386779
2022-07-14,2022-07-19,100,103.01739030289072
2022-07-14,2022-07-19,100,104.36985087791189
2022-07-18,2022-07-19,100,103.92316948279476
2022-07-13,2022-07-19,100,106.09412699432738
2022-07-18,2022-07-19,100,103.92207194341707
2022-07-11,2022-07-19,100,104.82428331353223
2022-07-15,2022-07-19,100,105.39068472889174
2022-07-14,2022-07-19,100,103.6129711288947
2022-07-14,2022-07-19,100,104.99632023477959
2022-07-14,2022-07-19,100,102.14879520614424
2022-07-14,2022-07-19,100,102.55140572567522
2022-07-18,2022-07-19,100,103.46987136086663
2022-07-08,2022-07-19,100,102.57125466430254
2022-07-18,2022-07-19,100,103.17321759090872
2022-07-15,2022-07-19,100,102.62539101943977
2022-07-15,2022-07-19,100,102.92939069554483
2022-07-05,2022-07-19,100,102.26908321942703
2022-07-19,2022-07-20,100,98.46161373978568
2022-07-15,2022-07-20,100,102.24938096410314
2022-07-15,2022-07-20,100,103.67380747429797
2022-07-19,2022-07-20,100,102.40962957997213
2022-07-19,2022-07-20,100,119.82494529540479
2022-07-19,2022-07-20,100,107.04633204633205
2022-07-19,2022-07-20,100,103.85754166314187
2022-07-19,2022-07-20,100,105.41095890410959
2022-07-19,2022-07-20,100,102.83019630345007
2022-07-18,2022-07-20,100,98.6399283523133
2022-07-07,2022-07-20,100,98.92937395349418
2022-07-19,2022-07-20,100,98.71790518745884
2022-07-19,2022-07-20,100,102.10000922635858
2022-07-19,2022-07-20,100,98.51024031299231
2022-07-19,2022-07-20,100,102.73619056131568
2022-07-19,2022-07-20,100,105.28883137331582
2022-07-19,2022-07-20,100,91.74322808833679
2022-07-19,2022-07-20,100,102.52045501283564
2022-07-19,2022-07-20,100,102.48926175367565
2022-07-19,2022-07-20,100,102.11047095390676
2022-07-06,2022-07-20,100,96.06908047041394
2022-07-19,2022-07-20,100,102.68601997680595
2022-06-24,2022-07-20,100,97.85419790104947
2022-07-19,2022-07-20,100,98.45357998062404
2022-07-19,2022-07-20,100,105.99201065246339
2022-07-19,2022-07-20,100,98.675313541393
2022-07-19,2022-07-20,100,106.81818181818181
2022-07-19,2022-07-20,100,104.0715602600331
2022-07-14,2022-07-20,100,103.07963585663906
2022-07-19,2022-07-20,100,104.13367489520262
2022-07-19,2022-07-20,100,103.52216177191038
2022-07-19,2022-07-20,100,97.70214945114245
2022-07-19,2022-07-20,100,98.48121845777052
2022-07-19,2022-07-20,100,103.77789683800276
2022-07-15,2022-07-20,100,102.87326834273989
2022-07-19,2022-07-20,100,97.11474433798932
2022-07-18,2022-07-20,100,98.56500613051178
2022-07-18,2022-07-20,100,98.52018385291768
2022-07-08,2022-07-20,100,98.39538369410774
2022-07-13,2022-07-20,100,98.58753577994463
2022-07-19,2022-07-20,100,98.75629589070913
2022-07-18,2022-07-20,100,98.91958421472029
2022-07-20,2022-07-21,100,92.38269408525738
2022-07-19,2022-07-21,100,102.02712496117611
2022-07-19,2022-07-21,100,102.72992712281508
2022-07-19,2022-07-21,100,102.04379347362537
2022-07-20,2022-07-21,100,103.03140978816656
2022-07-20,2022-07-21,100,88.81875563570784
2022-07-18,2022-07-21,100,97.57961492836938
2022-07-19,2022-07-21,100,103.39820821748533
2022-07-19,2022-07-21,100,98.23456223976557
2022-07-20,2022-07-21,100,97.05972978949391
2022-07-20,2022-07-21,100,102.9845275679057
2022-07-20,2022-07-21,100,96.25367795421509
2022-07-19,2022-07-21,100,97.28958966051515
2022-07-20,2022-07-21,100,98.03769323870206
2022-07-20,2022-07-21,100,102.0552866733984
2022-07-19,2022-07-21,100,103.04934369412501
2022-07-14,2022-07-21,100,95.84824384234389
2022-07-18,2022-07-21,100,102.88918211475064
2022-07-20,2022-07-21,100,103.16641765868235
2022-07-19,2022-07-21,100,105.67327034022232
2022-07-20,2022-07-21,100,103.55204196874203
2022-07-19,2022-07-21,100,106.8285459471284
2022-07-20,2022-07-21,100,102.27251629193665
2022-07-19,2022-07-21,100,102.33621329375597
2022-07-19,2022-07-21,100,103.38179722026517
2022-07-19,2022-07-21,100,102.95505867081044
2022-07-19,2022-07-21,100,102.50399292957158
2022-07-19,2022-07-21,100,102.41804334882565
2022-07-19,2022-07-21,100,102.31613165379927
2022-07-19,2022-07-21,100,103.3995341535365
2022-07-19,2022-07-21,100,102.84612625538021
2022-07-19,2022-07-21,100,105.25433202906652
2022-07-19,2022-07-21,100,97.9981505716771
2022-07-19,2022-07-21,100,102.55158967854081
2022-07-20,2022-07-21,100,102.77413548124763
2022-07-19,2022-07-21,100,102.62928745273744
2022-07-19,2022-07-21,100,102.38835269098642
2022-07-20,2022-07-21,100,102.26634722423891
2022-07-19,2022-07-21,100,97.84329999538275
2022-07-19,2022-07-22,100,94.80683251175054
2022-07-19,2022-07-22,100,94.53847496073983
2022-07-21,2022-07-22,100,97.25171868443987
2022-07-21,2022-07-22,100,98.5712546170394
2022-07-20,2022-07-22,100,97.99618875829164
2022-07-21,2022-07-22,100,89.96809641970933
2022-07-21,2022-07-22,100,94.01015228426395
2022-07-19,2022-07-22,100,98.64181382166994
2022-07-21,2022-07-22,100,97.23135145901803
2022-07-20,2022-07-22,100,96.50979300102107
2022-07-20,2022-07-22,100,98.31026650633846
2022-07-20,2022-07-22,100,102.4599712173516
2022-07-19,2022-07-22,100,97.47163243995823
2022-07-19,2022-07-22,100,97.33105431366789
2022-07-21,2022-07-22,100,98.2028343996429
2022-07-21,2022-07-22,100,98.75293186130241
2022-07-21,2022-07-22,100,96.62928665920424
2022-07-21,2022-07-22,100,97.35671503774395
2022-07-19,2022-07-22,100,103.53896941950033
2022-07-21,2022-07-22,100,96.35149023638232
2022-07-21,2022-07-22,100,98.14658812828898
2022-07-21,2022-07-22,100,93.54066985645932
2022-07-21,2022-07-22,100,98.30983696936283
2022-07-21,2022-07-22,100,98.65389852046836
2022-07-21,2022-07-22,100,97.9864940214361
2022-07-20,2022-07-22,100,98.68573637417859
2022-07-20,2022-07-22,100,96.17021276595743
2022-07-21,2022-07-22,100,98.83790554163868
2022-07-20,2022-07-22,100,98.51280330985126
2022-07-21,2022-07-22,100,98.92984946322545
2022-07-21,2022-07-22,100,98.16493369667172
2022-07-21,2022-07-22,100,98.45454150229223
2022-07-19,2022-07-22,100,103.06533036990521
2022-07-20,2022-07-22,100,102.56857855361596
2022-07-21,2022-07-22,100,98.75379453586834
2022-07-19,2022-07-22,100,102.49767777892455
2022-07-20,2022-07-22,100,102.03496731247368
2022-07-20,2022-07-22,100,98.74897311331758
2022-07-18,2022-07-22,100,102.17209865208865
2022-07-22,2022-07-25,100,98.61642989499691
2022-07-22,2022-07-25,100,98.62988280525187
2022-07-20,2022-07-25,100,98.6723140832451
2022-07-22,2022-07-25,100,98.74995669749805
2022-07-20,2022-07-25,100,102.51382487971419
2022-07-19,2022-07-25,100,102.4245886248502
2022-07-20,2022-07-25,100,103.56813273357137
2022-07-22,2022-07-25,100,104.4355521637014
2022-07-22,2022-07-25,100,105.78426978624545
2022-07-22,2022-07-25,100,105.0371484251454
2022-07-22,2022-07-25,100,104.25855398265567
2022-07-21,2022-07-25,100,105.9849380009396
2022-07-19,2022-07-25,100,102.67636138613862
2022-07-22,2022-07-25,100,106.23248191155518
2022-07-21,2022-07-25,100,103.50831818897628
2022-07-15,2022-07-25,100,102.07980875035605
2022-07-22,2022-07-25,100,94.80592748608395
2022-07-22,2022-07-25,100,97.2345132743363
2022-07-20,2022-07-25,100,98.79670864423275
2022-07-20,2022-07-25,100,97.62634187651
2022-07-21,2022-07-25,100,98.44928305894848
2022-07-19,2022-07-25,100,103.2189731892458
2022-07-20,2022-07-25,100,105.47961174651658
2022-07-08,2022-07-25,100,102.41161010608704
2022-07-22,2022-07-25,100,102.75877059907708
2022-07-19,2022-07-25,100,102.26540334162317
2022-07-22,2022-07-25,100,98.79792660500802
2022-07-20,2022-07-25,100,102.62326311676573
2022-07-20,2022-07-25,100,102.83046592570824
2022-07-05,2022-07-25,100,102.37228657900228
2022-07-12,2022-07-25,100,102.61057622701608
2022-07-20,2022-07-25,100,102.45054823957243
2022-07-20,2022-07-25,100,103.80632038119302
2022-07-22,2022-07-26,100,97.33141103153196
2022-07-22,2022-07-26,100,97.30527870062754
2022-07-20,2022-07-26,100,102.15202995507873
2022-07-21,2022-07-26,100,97.56797731111328
2022-07-20,2022-07-26,100,98.1351338649288
2022-07-19,2022-07-26,100,98.46457556481684
2022-07-22,2022-07-26,100,95.27186761229315
2022-07-22,2022-07-26,100,91.792656587473
2022-07-25,2022-07-26,100,94.77464091134225
2022-07-21,2022-07-26,100,98.06662770309761
2022-07-22,2022-07-26,100,98.57625729796169
2022-07-22,2022-07-26,100,98.01865922862363
2022-07-25,2022-07-26,100,94.94988882172618
2022-07-18,2022-07-26,100,102.53040834057343
2022-07-18,2022-07-26,100,102.34981972926458
2022-07-25,2022-07-26,100,104.36387167359355
2022-07-25,2022-07-26,100,98.35971082454084
2022-07-25,2022-07-26,100,98.57420777311833
2022-07-25,2022-07-26,100,97.91260227834132
2022-07-25,2022-07-26,100,98.28632036605248
2022-07-25,2022-07-26,100,98.95711407890443
2022-07-21,2022-07-26,100,97.78790980428647
2022-07-20,2022-07-26,100,98.8187007400277
2022-07-21,2022-07-26,100,98.46761096149497
2022-07-22,2022-07-26,100,97.92164169312724
2022-07-22,2022-07-26,100,102.23030303030302
2022-07-22,2022-07-26,100,102.03139152470754
2022-06-27,2022-07-26,100,102.56845909030632
2022-07-20,2022-07-26,100,102.15318531894229
2022-07-22,2022-07-26,100,98.58371269600404
2022-07-22,2022-07-26,100,96.78809244026635
2022-07-19,2022-07-26,100,98.42435367905767
2022-07-19,2022-07-26,100,106.52412704797563
2022-07-25,2022-07-26,100,94.99431171786121
2022-07-25,2022-07-26,100,97.93138103624983
2022-07-22,2022-07-26,100,96.7650397275823
2022-07-25,2022-07-26,100,96.75987345647515
2022-07-21,2022-07-26,100,97.57431383889458
2022-07-25,2022-07-26,100,98.91457153559703
2022-07-22,2022-07-26,100,98.20417408186378
2022-07-22,2022-07-26,100,104.173463565267
2022-07-22,2022-07-26,100,102.3012702139652
2022-07-22,2022-07-26,100,102.07825153673531
2022-07-26,2022-07-27,100,107.654743360633
2022-07-26,2022-07-27,100,107.7389984825493
2022-07-26,2022-07-27,100,103.96524838494096
2022-07-25,2022-07-27,100,113.63037768931497
2022-07-26,2022-07-27,100,109.01571546732838
2022-07-26,2022-07-27,100,104.11764705882351
2022-07-22,2022-07-27,100,103.74057948593276
2022-07-26,2022-07-27,100,105.36538629039282
2022-07-26,2022-07-27,100,104.20822942643393
2022-07-26,2022-07-27,100,105.3478559513296
2022-07-26,2022-07-27,100,103.4439687206472
2022-07-20,2022-07-27,100,97.03998734272999
2022-07-25,2022-07-27,100,97.15501385136842
2022-07-26,2022-07-27,100,104.28084742900845
2022-07-26,2022-07-27,100,104.23574197849234
2022-07-26,2022-07-27,100,104.96835390590329
2022-07-25,2022-07-27,100,104.04942158893455
2022-07-22,2022-07-27,100,104.06960580301103
2022-07-26,2022-07-27,100,103.98952378404249
2022-07-26,2022-07-27,100,102.39313381012714
2022-07-26,2022-07-27,100,102.99513445276867
2022-07-26,2022-07-27,100,102.39046098757774
2022-07-19,2022-07-27,100,103.76142446200343
2022-07-26,2022-07-27,100,106.18402592196688
2022-07-25,2022-07-27,100,104.1813781885984
2022-07-22,2022-07-27,100,102.13500608857271
2022-07-26,2022-07-27,100,105.63537029542695
2022-07-20,2022-07-27,100,108.3266770364765
2022-07-21,2022-07-27,100,102.69720354758975
2022-07-26,2022-07-27,100,98.65657768611847
2022-07-21,2022-07-27,100,102.56919739696313
2022-07-26,2022-07-27,100,105.77844311377245
2022-07-26,2022-07-27,100,104.59966205403275
2022-07-20,2022-07-27,100,102.4505708716235
2022-07-22,2022-07-27,100,103.09950051926215
2022-07-21,2022-07-27,100,106.40446916954926
2022-07-26,2022-07-27,100,105.3607038123167
2022-07-26,2022-07-27,100,103.56483678742813
2022-07-21,2022-07-27,100,103.30549113292761
2022-07-25,2022-07-27,100,102.0553292384939
2022-07-22,2022-07-27,100,102.73371903398356
2022-07-20,2022-07-27,100,104.03141494041361
2022-07-25,2022-07-27,100,104.81829122077669
2022-07-26,2022-07-27,100,107.23671469233251
2022-07-26,2022-07-27,100,104.08283285513163
2022-07-25,2022-07-27,100,103.57858586674125
2022-07-26,2022-07-27,100,114.79406919275124
2022-07-19,2022-07-27,100,103.39176337638617
2022-07-21,2022-07-27,100,102.2610971586946
2022-07-22,2022-07-27,100,102.0571677524319
2022-07-25,2022-07-28,100,90.93907887594472
2022-07-26,2022-07-28,100,92.25198247657073
2022-07-21,2022-07-28,100,102.28072742957937
2022-07-26,2022-07-28,100,102.287336492219
2022-07-26,2022-07-28,100,102.53405829259961
2022-07-27,2022-07-28,100,103.11077389984827
2022-07-27,2022-07-28,100,102.82485875706216
2022-07-27,2022-07-28,100,103.26054442117858
2022-07-27,2022-07-28,100,104.69875363859778
2022-07-18,2022-07-28,100,102.3728381521958
2022-07-22,2022-07-28,100,102.22030209517621
2022-07-20,2022-07-28,100,102.2267151285337
2022-07-26,2022-07-28,100,102.42093997663697
2022-07-27,2022-07-28,100,97.59606447672411
2022-07-25,2022-07-28,100,95.04233436762618
2022-07-27,2022-07-28,100,107.96730116007281
2022-07-19,2022-07-28,100,98.65542388331812
2022-07-27,2022-07-28,100,103.06399852829958
2022-07-27,2022-07-28,100,102.34208309938238
2022-07-27,2022-07-28,100,102.3661216368198
2022-07-19,2022-07-28,100,102.63782123295996
2022-07-19,2022-07-28,100,97.58419556232964
2022-07-26,2022-07-28,100,102.7334576076191
2022-07-25,2022-07-28,100,89.79773554066787
2022-07-27,2022-07-28,100,107.47877080080728
2022-07-27,2022-07-28,100,102.66219046349096
2022-07-21,2022-07-28,100,103.16858093671904
2022-07-26,2022-07-28,100,102.03309389430477
2022-07-27,2022-07-28,100,103.36174695910354
2022-07-27,2022-07-28,100,102.3246187082002
2022-07-26,2022-07-28,100,102.31582219459123
2022-07-27,2022-07-28,100,103.06385705834667
2022-07-27,2022-07-28,100,102.0596749053663
2022-07-27,2022-07-28,100,102.72926320077399
2022-07-27,2022-07-28,100,102.06709361169158
2022-07-25,2022-07-28,100,102.03905491423022
2022-07-27,2022-07-28,100,102.07222166541612
2022-07-25,2022-07-28,100,102.35444636136977
2022-07-27,2022-07-28,100,102.68763066011405
2022-07-25,2022-07-28,100,103.83489035219166
2022-07-22,2022-07-28,100,107.46346429802549
2022-07-05,2022-07-28,100,105.64377567582028
2022-07-22,2022-07-28,100,102.97836129345974
2022-07-19,2022-07-28,100,105.6037231619545
2022-07-27,2022-07-28,100,105.02280826088257
2022-07-21,2022-07-28,100,105.28572161024803
2022-07-26,2022-07-28,100,104.28786843834983
2022-07-26,2022-07-28,100,102.77459005165636
2022-07-26,2022-07-28,100,110.62542132429141
2022-07-25,2022-07-28,100,104.44006976099489
2022-07-25,2022-07-28,100,104.28182994113145
2022-07-27,2022-07-28,100,102.80343909873734
2022-07-25,2022-07-28,100,104.49570976304487
2022-07-25,2022-07-28,100,104.65109243697479
2022-07-25,2022-07-28,100,104.66574365592234
2022-07-27,2022-07-29,100,102.88412885815484
2022-07-27,2022-07-29,100,102.67605633802816
2022-07-22,2022-07-29,100,102.06539114658524
2022-07-28,2022-07-29,100,95.20461895430337
2022-07-28,2022-07-29,100,98.53601229026718
2022-07-28,2022-07-29,100,94.92547486130324
2022-07-28,2022-07-29,100,95.45850848513156
2022-07-27,2022-07-29,100,103.5907284768212
2022-07-28,2022-07-29,100,107.24797645327446
2022-07-27,2022-07-29,100,103.09494136068771
2022-07-27,2022-07-29,100,111.55658427709349
2022-07-27,2022-07-29,100,103.37183308494784
2022-07-28,2022-07-29,100,98.7177300423531
2022-07-28,2022-07-29,100,91.43544939723618
2022-07-28,2022-07-29,100,103.36990755542253
2022-07-26,2022-07-29,100,104.87840736791776
2022-07-27,2022-07-29,100,102.8002400205732
2022-07-27,2022-07-29,100,103.83725333445535
2022-07-27,2022-07-29,100,105.48843280112699
2022-07-28,2022-07-29,100,102.99408532118521
2022-07-25,2022-07-29,100,110.3038064843097
2022-07-27,2022-07-29,100,102.51401509785269
2022-07-27,2022-07-29,100,105.62662771118437
2022-07-27,2022-07-29,100,104.46024620348612
2022-07-28,2022-07-29,100,102.56410256410255
2022-07-28,2022-07-29,100,102.79161784760771
2022-07-26,2022-07-29,100,102.79646254857298
2022-07-28,2022-07-29,100,102.53508266051519
2022-07-28,2022-07-29,100,98.58818935071992
2022-07-26,2022-07-29,100,98.53904892731607
2022-07-28,2022-07-29,100,102.28066288211608
2022-07-26,2022-07-29,100,95.12152661533311
2022-07-28,2022-07-29,100,102.1034099332839
2022-07-28,2022-07-29,100,103.29636943642717
2022-07-21,2022-07-29,100,102.16605442906001
2022-07-27,2022-07-29,100,104.99501766766757
2022-07-27,2022-07-29,100,103.1547645335571
2022-07-27,2022-07-29,100,104.13159519841639
2022-07-27,2022-07-29,100,102.43625236776921
2022-07-27,2022-07-29,100,103.64811866578651
2022-07-27,2022-07-29,100,102.15610797328247
2022-07-28,2022-07-29,100,103.05443438420421
2022-07-27,2022-07-29,100,104.27667625505102
2022-07-28,2022-07-29,100,96.72811094285011
2022-07-27,2022-07-29,100,104.17623421354764
2022-07-25,2022-07-29,100,102.88097832204517
2022-07-29,2022-08-01,100,98.74460742018981
2022-07-28,2022-08-01,100,97.92919785114101
2022-07-27,2022-08-01,100,102.07842296978787
2022-07-29,2022-08-01,100,103.4991423670669
2022-07-28,2022-08-01,100,98.02197802197803
2022-07-29,2022-08-01,100,98.50079299887895
2022-07-26,2022-08-01,100,103.04948984456948
2022-07-28,2022-08-01,100,102.72305909617612
2022-07-28,2022-08-01,100,102.41193421234935
2022-07-26,2022-08-01,100,102.0723600799864
2022-07-27,2022-08-01,100,102.11600079394334
2022-07-29,2022-08-01,100,96.72661237271961
2022-07-29,2022-08-01,100,98.35892864378623
2022-07-29,2022-08-01,100,97.96341937994552
2022-07-27,2022-08-01,100,98.37012606682657
2022-07-29,2022-08-01,100,96.09375
2022-07-29,2022-08-01,100,98.00383710317337
2022-07-29,2022-08-01,100,95.99038165407121
2022-07-29,2022-08-01,100,96.87915276210272
2022-07-29,2022-08-01,100,97.60857066116048
2022-07-28,2022-08-01,100,102.09046114791389
2022-07-29,2022-08-01,100,97.95045045045046
2022-07-28,2022-08-01,100,95.94114540828573
2022-07-29,2022-08-01,100,98.75514795464568
2022-07-29,2022-08-01,100,98.59018224711554
2022-07-29,2022-08-01,100,97.70807523369749
2022-07-28,2022-08-01,100,106.27317870387829
2022-07-29,2022-08-01,100,107.8529411764706
2022-07-29,2022-08-01,100,97.88202078395277
2022-07-27,2022-08-01,100,96.71667138409285
2022-07-29,2022-08-01,100,102.44522070498572
2022-07-29,2022-08-01,100,98.21926299326374
2022-07-29,2022-08-01,100,98.55859329811439
2022-07-28,2022-08-01,100,98.29543412151232
2022-07-29,2022-08-01,100,98.03003168480507
2022-07-28,2022-08-01,100,97.89383643016679
